studi-dentistici\batteri\Eikenella corrodens
studi-dentistici\batteri\Capnocytophaga gingivalis
studi-dentistici\batteri\Kingella kingae
studi-veterinari\batteri\Bordetella bronchiseptica
studi-veterinari\batteri\Escherichia coli
studi-veterinari\batteri\Clostridium perfringens
studi-veterinari\batteri\Staphylococcus aureus
studi-veterinari\batteri\Streptococcus canis
studi-veterinari\batteri\Pasteurella multocida
studi-veterinari\batteri\Salmonella spp.
studi-veterinari\batteri\Mycoplasma spp.
studi-veterinari\batteri\Klebsiella pneumoniae
studi-veterinari\batteri\Proteus mirabilis
acque-reflue\batteri\Escherichia coli
acque-reflue\batteri\Shigella spp.
acque-reflue\batteri\Salmonella spp.
acque-reflue\batteri\Yersinia enterocolitica
acque-reflue\batteri\Vibrio cholerae
acque-reflue\batteri\Campylobacter jejuni
acque-reflue\batteri\Pseudomonas aeruginosa
acque-reflue\batteri\Aeromonas hydrophila
acque-reflue\batteri\Klebsiella pneumoniae
acque-reflue\batteri\Enterococcus faecalis
acque-potabili\batteri\Legionella pneumophila
acque-potabili\batteri\Pseudomonas aeruginosa
acque-potabili\batteri\Escherichia coli
acque-potabili\batteri\Shigella spp.
acque-potabili\batteri\Salmonella spp.
acque-potabili\batteri\Campylobacter jejuni
acque-potabili\batteri\Yersinia enterocolitica
acque-potabili\batteri\Vibrio cholerae
acque-potabili\batteri\Aeromonas spp.
acque-potabili\batteri\Mycobacterium avium complex
rifiuti-solidi\batteri\Staphylococcus aureus
rifiuti-solidi\batteri\Streptococcus pyogenes
rifiuti-solidi\batteri\Escherichia coli
rifiuti-solidi\batteri\Pseudomonas aeruginosa
rifiuti-solidi\batteri\Klebsiella pneumoniae
rifiuti-solidi\batteri\Proteus mirabilis
rifiuti-solidi\batteri\Clostridium difficile
rifiuti-solidi\batteri\Acinetobacter baumannii
rifiuti-solidi\batteri\Enterococcus faecalis
rifiuti-solidi\batteri\Serratia marcescens
impianti-di-smaltimento-rifiuti-comune\batteri\Pseudomonas aeruginosa
impianti-di-smaltimento-rifiuti-comune\batteri\Escherichia coli
impianti-di-smaltimento-rifiuti-comune\batteri\Staphylococcus aureus
impianti-di-smaltimento-rifiuti-comune\batteri\Streptococcus spp.
impianti-di-smaltimento-rifiuti-comune\batteri\Klebsiella pneumoniae
impianti-di-smaltimento-rifiuti-comune\batteri\Proteus mirabilis
impianti-di-smaltimento-rifiuti-comune\batteri\Bacillus cereus
impianti-di-smaltimento-rifiuti-comune\batteri\Clostridium difficile
impianti-di-smaltimento-rifiuti-comune\batteri\Salmonella enterica
impianti-di-smaltimento-rifiuti-comune\batteri\Mycobacterium tuberculosis
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Pseudomonas aeruginosa
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Acinetobacter baumannii
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Staphylococcus aureus
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Enterococcus faecalis
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Escherichia coli
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Klebsiella pneumoniae
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Proteus mirabilis
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Serratia marcescens
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Burkholderia cepacia
impianti-di-smaltimento-rifiuti-pericolosi\batteri\Mycobacterium tuberculosis
suoli-inquinati\batteri\Pseudomonas aeruginosa
suoli-inquinati\batteri\Escherichia coli
suoli-inquinati\batteri\Staphylococcus aureus
suoli-inquinati\batteri\Klebsiella pneumoniae
suoli-inquinati\batteri\Proteus mirabilis
suoli-inquinati\batteri\Salmonella enterica
suoli-inquinati\batteri\Shigella dysenteriae
suoli-inquinati\batteri\Yersinia enterocolitica
suoli-inquinati\batteri\Vibrio cholerae
suoli-inquinati\batteri\Campylobacter jejuni
discariche\batteri\Salmonella enterica
discariche\batteri\Staphylococcus aureus
discariche\batteri\Escherichia coli
discariche\batteri\Shigella spp.
discariche\batteri\Clostridium difficile
discariche\batteri\Pseudomonas aeruginosa
discariche\batteri\Proteus mirabilis
discariche\batteri\Klebsiella pneumoniae
discariche\batteri\Acinetobacter baumannii
discariche\batteri\Enterococcus faecalis
serre\batteri\Pseudomonas syringae
serre\batteri\Xanthomonas campestris
serre\batteri\Erwinia amylovora
serre\batteri\Agrobacterium tumefaciens
serre\batteri\Ralstonia solanacearum
serre\batteri\Clavibacter michiganensis
serre\batteri\Acidovorax avenae
serre\batteri\Curtobacterium flaccumfaciens
serre\batteri\Dickeya dadantii
serre\batteri\Pectobacterium carotovorum
coltivazioni\batteri\Staphylococcus aureus
coltivazioni\batteri\Escherichia coli
coltivazioni\batteri\Klebsiella pneumoniae
coltivazioni\batteri\Pseudomonas aeruginosa
coltivazioni\batteri\Streptococcus pyogenes
coltivazioni\batteri\Proteus mirabilis
coltivazioni\batteri\Neisseria meningitidis
coltivazioni\batteri\Enterococcus faecalis
coltivazioni\batteri\Acinetobacter baumannii
coltivazioni\batteri\Bacillus anthracis
impianti-di-compostaggio\batteri\Salmonella spp.
impianti-di-compostaggio\batteri\Shigella spp.
impianti-di-compostaggio\batteri\Escherichia coli
impianti-di-compostaggio\batteri\Yersinia enterocolitica
impianti-di-compostaggio\batteri\Campylobacter jejuni
impianti-di-compostaggio\batteri\Vibrio cholerae
impianti-di-compostaggio\batteri\Pseudomonas aeruginosa
impianti-di-compostaggio\batteri\Staphylococcus aureus
impianti-di-compostaggio\batteri\Streptococcus pyogenes
impianti-di-compostaggio\batteri\Clostridium perfringens
industria-biologica\batteri\Escherichia coli
industria-biologica\batteri\Staphylococcus aureus
industria-biologica\batteri\Klebsiella pneumoniae
industria-biologica\batteri\Pseudomonas aeruginosa
industria-biologica\batteri\Proteus mirabilis
industria-biologica\batteri\Bacillus subtilis
industria-biologica\batteri\Staphylococcus epidermidis
industria-biologica\batteri\Corynebacterium diphtheriae
industria-biologica\batteri\Streptococcus pyogenes
industria-biologica\batteri\Listeria monocytogenes
industria-oleochimica\batteri\Pseudomonas aeruginosa
industria-oleochimica\batteri\Escherichia coli
industria-oleochimica\batteri\Staphylococcus aureus
industria-oleochimica\batteri\Bacillus subtilis
industria-oleochimica\batteri\Clostridium perfringens
industria-oleochimica\batteri\Listeria monocytogenes
industria-oleochimica\batteri\Salmonella enterica
industria-oleochimica\batteri\Klebsiella pneumoniae
industria-oleochimica\batteri\Proteus mirabilis
industria-oleochimica\batteri\Serratia marcescens
industria-della-panificazione\batteri\Bacillus cereus
industria-della-panificazione\batteri\Staphylococcus aureus
industria-della-panificazione\batteri\Salmonella spp.
industria-della-panificazione\batteri\Listeria monocytogenes
industria-della-panificazione\batteri\Escherichia coli
industria-della-panificazione\batteri\Shigella spp.
industria-della-panificazione\batteri\Campylobacter jejuni
industria-della-panificazione\batteri\Yersinia enterocolitica
industria-della-panificazione\batteri\Klebsiella pneumoniae
industria-della-panificazione\batteri\Proteus mirabilis
industria-dolciaria\batteri\Staphylococcus aureus
industria-dolciaria\batteri\Bacillus cereus
industria-dolciaria\batteri\Salmonella spp.
industria-dolciaria\batteri\Listeria monocytogenes
industria-dolciaria\batteri\Escherichia coli
industria-dolciaria\batteri\Shigella spp.
industria-dolciaria\batteri\Campylobacter jejuni
industria-dolciaria\batteri\Yersinia enterocolitica
industria-dolciaria\batteri\Vibrio cholerae
industria-dolciaria\batteri\Clostridium perfringens
industria-degli-snack\batteri\Salmonella spp.
industria-degli-snack\batteri\Staphylococcus aureus
industria-degli-snack\batteri\Listeria monocytogenes
industria-degli-snack\batteri\Escherichia coli
industria-degli-snack\batteri\Bacillus cereus
industria-degli-snack\batteri\Clostridium perfringens
industria-degli-snack\batteri\Vibrio cholerae
industria-degli-snack\batteri\Shigella spp.
industria-degli-snack\batteri\Campylobacter jejuni
industria-degli-snack\batteri\Yersinia enterocolitica
industria-degli-alimenti-confezionati\batteri\Salmonella spp.
industria-degli-alimenti-confezionati\batteri\Listeria monocytogenes
industria-degli-alimenti-confezionati\batteri\Staphylococcus aureus
industria-degli-alimenti-confezionati\batteri\Clostridium perfringens
industria-degli-alimenti-confezionati\batteri\Bacillus cereus
industria-degli-alimenti-confezionati\batteri\Vibrio cholerae
industria-degli-alimenti-confezionati\batteri\Shigella spp.
industria-degli-alimenti-confezionati\batteri\Escherichia coli
industria-degli-alimenti-confezionati\batteri\Campylobacter jejuni
industria-degli-alimenti-confezionati\batteri\Yersinia enterocolitica
industria-delle-bevande\batteri\Salmonella spp.
industria-delle-bevande\batteri\Listeria monocytogenes
industria-delle-bevande\batteri\Staphylococcus aureus
industria-delle-bevande\batteri\Escherichia coli
industria-delle-bevande\batteri\Campylobacter jejuni
industria-delle-bevande\batteri\Yersinia enterocolitica
industria-delle-bevande\batteri\Bacillus cereus
industria-delle-bevande\batteri\Shigella spp.
industria-delle-bevande\batteri\Vibrio cholerae
industria-delle-bevande\batteri\Pseudomonas aeruginosa
industria-degli-alimenti-per-animali\batteri\Salmonella spp.
industria-degli-alimenti-per-animali\batteri\Campylobacter spp.
industria-degli-alimenti-per-animali\batteri\Listeria monocytogenes
industria-degli-alimenti-per-animali\batteri\Escherichia coli
industria-degli-alimenti-per-animali\batteri\Staphylococcus aureus
industria-degli-alimenti-per-animali\batteri\Clostridium perfringens
industria-degli-alimenti-per-animali\batteri\Bacillus cereus
industria-degli-alimenti-per-animali\batteri\Vibrio spp.
industria-degli-alimenti-per-animali\batteri\Yersinia enterocolitica
industria-degli-alimenti-per-animali\batteri\Shigella spp.
industria-degli-alimenti-per-l-infanzia\batteri\Salmonella spp.
industria-degli-alimenti-per-l-infanzia\batteri\Staphylococcus aureus
industria-degli-alimenti-per-l-infanzia\batteri\Listeria monocytogenes
industria-degli-alimenti-per-l-infanzia\batteri\Escherichia coli
industria-degli-alimenti-per-l-infanzia\batteri\Clostridium perfringens
industria-degli-alimenti-per-l-infanzia\batteri\Bacillus cereus
industria-degli-alimenti-per-l-infanzia\batteri\Vibrio cholerae
industria-degli-alimenti-per-l-infanzia\batteri\Shigella spp.
industria-degli-alimenti-per-l-infanzia\batteri\Campylobacter jejuni
industria-degli-alimenti-per-l-infanzia\batteri\Yersinia enterocolitica
